order_book_id,date,limit_down,low,iopv,high,open,limit_up,volume,prev_close,num_trades,close,total_turnover
159915.XSHE,2024-06-28,1.5305082400000003,1.8867867300000003,1.6513,1.93375592,1.9074073500000002,2.2957623600000003,659992264.5821564,1.67,52707.0,1.8925146800000001,1261766760.664
159915.XSHE,2024-07-01,1.5144699800000003,1.8570013900000002,1.6507,1.89938822,1.88793232,2.2705593800000003,757776697.0904087,1.652,57636.0,1.8902235,1421609502.621
159915.XSHE,2024-07-02,1.5121788000000003,1.8638749300000002,1.6334,1.8925146800000001,1.8822043700000002,2.2682682,604608197.8040686,1.65,41373.0,1.87074847,1134882671.728
159915.XSHE,2024-07-03,1.4961405400000003,1.8512734400000004,1.6288,1.8844955500000002,1.87074847,2.2453564000000004,647391496.2219917,1.633,48042.0,1.8661661100000002,1208017829.842
159915.XSHE,2024-07-04,1.49270377,1.8501278500000002,1.6161,1.8822043700000002,1.87074847,2.23962845,625769487.0971735,1.629,43368.0,1.8512734400000004,1165540300.32
159915.XSHE,2024-07-05,1.48124787,1.83408959,1.6244,1.8673117000000001,1.8501278500000002,2.22129901,710395628.7032954,1.616,48171.0,1.8592925700000003,1313878495.801
159915.XSHE,2024-07-08,1.4869758200000003,1.8237792800000003,1.598,1.8558558000000003,1.8501278500000002,2.23160932,692756216.2500757,1.623,46155.0,1.8283616400000002,1273747612.306
159915.XSHE,2024-07-09,1.46291843,1.8146145600000003,1.6211,1.8661661100000002,1.8260704600000002,2.1938048500000003,960974820.4711962,1.596,61009.0,1.8558558000000003,1768440724.248
159915.XSHE,2024-07-10,1.4846846400000002,1.8421087200000004,1.6202,1.87418524,1.84325431,2.2270269600000003,678157559.9236499,1.62,41952.0,1.8535646200000002,1262057166.9
159915.XSHE,2024-07-11,1.4823934600000002,1.8638749300000002,1.6535,1.90626176,1.8787676,2.22473578,843013242.3900896,1.618,59267.0,1.8948058600000002,1590536255.136
159915.XSHE,2024-07-12,1.51561557,1.8787676,1.6523,1.9028249900000003,1.88793232,2.2739961500000003,727385872.2093887,1.654,33065.0,1.8936602700000003,1376375909.296
159915.XSHE,2024-07-15,1.5144699800000003,1.87074847,1.6418,1.88793232,1.88334996,2.27285056,690698933.4453083,1.653,30616.0,1.8787676,1297951099.874
159915.XSHE,2024-07-16,1.5030140800000003,1.8753308300000002,1.6646,1.9074073500000002,1.8764764200000001,2.25452112,764546877.665662,1.64,40272.0,1.90626176,1448026915.645
159915.XSHE,2024-07-17,1.52478029,1.8936602700000003,1.6647,1.91771766,1.9016794000000001,2.2877432300000002,683867276.1308132,1.664,33250.0,1.90511617,1303083812.509
159915.XSHE,2024-07-18,1.5236347000000001,1.8890779100000001,1.6855,1.9326103300000002,1.8936602700000003,2.28659764,1816269604.6961951,1.663,62974.0,1.93146474,3469057541.183
159915.XSHE,2024-07-19,1.5454009100000001,1.91542648,1.6931,1.9463574100000003,1.9165720700000002,2.3175285700000003,1283243934.9736066,1.686,45657.0,1.9383382800000002,2486560315.398
159915.XSHE,2024-07-22,1.5511288600000002,1.9234456100000001,1.6915,1.94979418,1.9394838700000003,2.3255477,674497144.5923967,1.692,29555.0,1.9394838700000003,1307253170.83
159915.XSHE,2024-07-23,1.5511288600000002,1.8776220100000003,1.64,1.9371926900000003,1.9371926900000003,2.3278388800000003,664004002.6265643,1.693,51117.0,1.8787676,1262944816.83
159915.XSHE,2024-07-24,1.5030140800000003,1.8489822600000003,1.6199,1.8913690900000002,1.87189406,2.25452112,586197259.1257434,1.64,44205.0,1.8547102100000001,1095298509.99
159915.XSHE,2024-07-25,1.48353905,1.8409631300000002,1.6136,1.8638749300000002,1.8443999000000002,2.22588137,493188541.05075276,1.619,36344.0,1.8489822600000003,912831629.313
159915.XSHE,2024-07-26,1.47895669,1.8501278500000002,1.6283,1.8764764200000001,1.85241903,2.2190078300000002,654911029.2519186,1.614,38370.0,1.8638749300000002,1220285927.23
159915.XSHE,2024-07-29,1.4915581800000002,1.83638077,1.6048,1.8592925700000003,1.8581469800000003,2.23619168,499693509.295176,1.627,35433.0,1.8375263600000002,920370351.555
159915.XSHE,2024-07-30,1.46979197,1.8226336900000002,1.6002,1.8409631300000002,1.8329440000000004,2.2052607500000003,533004593.20549995,1.604,36604.0,1.83408959,975027426.172
